model,behavior,video_name,frames,frames_with_cat,frames_without_cat,mean_confidence,std_confidence,mean_jitter_px,std_jitter_px,p95_jitter_px,max_jitter_px,missing_ratio,nose_missing_ratio,paw_missing_ratio,tail_missing_ratio
old,shake,7月7日 (5)(1).mp4,105,105,0,0.9961,0.0035,3.923,9.290,16.756,94.402,0.0000,0.0000,0.0000,0.0000
old,shake,7月7日 (5)(2).mp4,99,99,0,0.9972,0.0028,6.208,15.908,24.309,181.095,0.0000,0.0000,0.0000,0.0000
old,shake,7月7日 (5)(3).mp4,102,102,0,0.9734,0.0202,5.560,10.194,22.144,106.033,0.0000,0.0000,0.0000,0.3105
old,shake,7月7日 (5)(4).mp4,110,110,0,0.9953,0.0031,4.925,12.031,17.770,152.561,0.0000,0.0000,0.0000,0.0000
old,shake,7月7日 (5)(5).mp4,108,108,0,0.9960,0.0034,4.291,7.377,18.923,70.337,0.0000,0.0000,0.0000,0.0000
old,shake,7月7日 (5).mp4,116,116,0,0.9954,0.0031,4.727,11.749,17.228,152.561,0.0000,0.0000,0.0000,0.0000
old,stop,7月7日 (8)(2).mp4,50,50,0,0.9914,0.0079,5.041,6.408,16.904,60.296,0.0000,0.9600,0.0000,0.0000
old,stop,7月7日 (8)(5).mp4,307,307,0,0.9883,0.0095,3.826,4.298,11.748,63.183,0.0000,0.0000,0.0000,0.0000
old,stop,7月7日 (8).mp4,123,123,0,0.9862,0.0121,6.455,9.287,20.941,179.193,0.0000,0.0894,0.0000,0.0000
old,stop,Desktop 2026.07.16 - 19.06.58.15.mp4,206,194,12,0.9850,0.0289,1.266,1.562,4.436,12.596,0.0583,0.0103,0.0000,0.0000
new,walk,7月7日 (8)(1).mp4,126,126,0,0.9938,0.0041,9.942,9.245,25.160,107.473,0.0000,0.0000,0.0000,0.0000
new,walk,7月7日 (8)(3).mp4,200,200,0,0.9300,0.0648,12.627,14.384,35.632,171.830,0.0000,0.1400,0.0125,0.0383
new,walk,7月7日 (8).mp4,94,94,0,0.8885,0.0547,22.510,26.243,52.499,619.809,0.0000,0.0000,0.0665,0.1099
new,lick,7月3日(1).mp4,135,135,0,0.9945,0.0005,2.315,3.280,8.734,28.094,0.0000,0.0000,0.0000,0.0000
new,lick,7月3日(2).mp4,156,156,0,0.9974,0.0002,2.011,2.749,7.363,23.068,0.0000,0.0000,0.0000,0.0000
new,lick,7月3日(3).mp4,121,121,0,0.9980,0.0004,2.784,3.514,9.581,27.256,0.0000,0.0000,0.0000,0.0000
new,lick,7月3日(4).mp4,147,147,0,0.9929,0.0011,2.146,2.814,7.464,26.292,0.0000,0.0000,0.0000,0.0000
new,lick,7月3日.mp4,139,139,0,0.9930,0.0040,3.059,3.562,10.285,33.423,0.0000,0.0000,0.0000,0.0000
new,scratch,7月3日 (2)(1).mp4,155,155,0,0.9748,0.0146,6.686,9.668,23.593,116.709,0.0000,0.0000,0.0000,0.1505
new,scratch,7月3日 (2)(2).mp4,109,109,0,0.9890,0.0029,6.384,11.582,24.820,146.524,0.0000,0.0000,0.0000,0.0000
new,scratch,7月3日 (2)(3).mp4,154,154,0,0.9948,0.0019,5.236,8.820,20.947,177.993,0.0000,0.0000,0.0000,0.0000
new,scratch,7月3日 (2)(4).mp4,142,142,0,0.9870,0.0083,4.978,10.981,18.055,254.539,0.0000,0.0000,0.0000,0.0000
new,scratch,7月3日 (2).mp4,177,177,0,0.9930,0.0029,5.169,8.830,18.082,147.703,0.0000,0.0000,0.0000,0.0000
new,shake,7月7日 (5)(1).mp4,105,105,0,0.9970,0.0025,4.471,10.013,17.463,128.120,0.0000,0.0000,0.0000,0.0000
new,shake,7月7日 (5)(2).mp4,99,99,0,0.9974,0.0013,5.704,13.698,24.534,136.274,0.0000,0.0000,0.0000,0.0000
new,shake,7月7日 (5)(3).mp4,102,102,0,0.9695,0.0173,6.098,10.985,23.152,137.825,0.0000,0.0000,0.0000,0.2582
new,shake,7月7日 (5)(4).mp4,110,110,0,0.9965,0.0028,5.218,12.396,20.563,134.166,0.0000,0.0000,0.0000,0.0000
new,shake,7月7日 (5)(5).mp4,108,108,0,0.9949,0.0053,4.076,8.175,16.868,113.843,0.0000,0.0000,0.0000,0.0000
new,shake,7月7日 (5).mp4,116,116,0,0.9966,0.0028,5.000,12.110,19.758,134.166,0.0000,0.0000,0.0000,0.0000
new,stop,7月7日 (8)(2).mp4,50,50,0,0.9885,0.0012,3.026,5.454,9.958,67.024,0.0000,1.0000,0.0000,0.0000
new,stop,7月7日 (8)(5).mp4,307,307,0,0.9908,0.0085,3.383,4.253,9.910,78.654,0.0000,0.0619,0.0000,0.0000
new,stop,7月7日 (8).mp4,123,123,0,0.9886,0.0112,7.378,10.833,24.342,188.405,0.0000,0.1301,0.0000,0.0000
new,stop,Desktop 2026.07.16 - 19.06.58.15.mp4,206,191,15,0.9937,0.0010,1.601,2.157,6.165,15.214,0.0728,0.0000,0.0000,0.0000
