frame,inst_idx,track_id,bbox_conf,label,dist_cat_a,dist_cat_b,reason,bbox
271,1,3,0.898,橘貓（目標貓）,0.132,0.487,,"1008,441,1365,830"
272,0,3,0.901,橘貓（目標貓）,0.132,0.486,,"1005,441,1366,832"
272,1,6,0.886,黑白貓,0.724,0.409,,"1617,853,2119,1323"
273,0,3,0.861,橘貓（目標貓）,0.131,0.486,,"1010,443,1355,830"
274,0,3,0.840,橘貓（目標貓）,0.132,0.486,,"1009,442,1355,827"
275,0,3,0.850,橘貓（目標貓）,0.131,0.486,,"1010,442,1358,831"
276,0,3,0.910,橘貓（目標貓）,0.133,0.476,,"1004,438,1376,840"
277,0,3,0.910,橘貓（目標貓）,0.133,0.477,,"1003,437,1375,839"
278,0,3,0.911,橘貓（目標貓）,0.133,0.474,,"1001,435,1377,840"
279,0,3,0.912,橘貓（目標貓）,0.133,0.472,,"999,434,1379,841"
280,0,3,0.912,橘貓（目標貓）,0.133,0.470,,"999,434,1378,841"
281,0,3,0.912,橘貓（目標貓）,0.134,0.473,,"999,434,1377,841"
282,0,3,0.911,橘貓（目標貓）,0.133,0.474,,"1000,434,1376,841"
283,0,3,0.912,橘貓（目標貓）,0.132,0.473,,"1000,434,1378,842"
284,0,3,0.912,橘貓（目標貓）,0.132,0.471,,"999,434,1379,842"
285,0,3,0.912,橘貓（目標貓）,0.132,0.471,,"999,434,1378,842"
286,0,3,0.912,橘貓（目標貓）,0.132,0.471,,"999,434,1378,842"
287,0,3,0.912,橘貓（目標貓）,0.132,0.471,,"999,434,1378,842"
288,0,3,0.912,橘貓（目標貓）,0.133,0.471,,"999,434,1378,842"
289,0,3,0.912,橘貓（目標貓）,0.133,0.471,,"1000,434,1378,842"
290,0,3,0.911,橘貓（目標貓）,0.132,0.471,,"1000,434,1378,842"
291,0,3,0.911,橘貓（目標貓）,0.132,0.471,,"1000,434,1378,842"
292,0,3,0.911,橘貓（目標貓）,0.132,0.469,,"1000,433,1378,841"
293,0,3,0.911,橘貓（目標貓）,0.132,0.470,,"1000,434,1378,841"
294,0,3,0.911,橘貓（目標貓）,0.132,0.470,,"1000,433,1377,841"
295,0,3,0.911,橘貓（目標貓）,0.132,0.469,,"1000,433,1377,841"
296,0,3,0.911,橘貓（目標貓）,0.131,0.463,,"1000,433,1378,840"
297,0,3,0.911,橘貓（目標貓）,0.130,0.464,,"1000,433,1378,840"
298,0,3,0.911,橘貓（目標貓）,0.129,0.464,,"1000,433,1379,841"
299,0,3,0.910,橘貓（目標貓）,0.130,0.467,,"1000,434,1378,839"
300,0,3,0.910,橘貓（目標貓）,0.129,0.472,,"1000,434,1378,840"
301,0,3,0.909,橘貓（目標貓）,0.133,0.492,,"999,432,1381,840"
