frame,inst_idx,track_id,bbox_conf,label,dist_cat_a,dist_cat_b,reason,bbox
190,0,0,0.956,橘貓（目標貓）,0.322,0.358,,"1096,588,2109,1315"
191,0,0,0.958,橘貓（目標貓）,0.325,0.345,,"939,582,2119,1315"
192,0,0,0.955,橘貓（目標貓）,0.364,0.348,,"1025,565,2132,1316"
193,0,0,0.960,橘貓（目標貓）,0.345,0.362,,"970,558,2125,1318"
194,0,0,0.957,橘貓（目標貓）,0.325,0.369,,"962,567,2126,1317"
195,0,0,0.958,橘貓（目標貓）,0.344,0.405,,"976,579,2137,1317"
196,0,0,0.960,橘貓（目標貓）,0.352,0.395,,"1010,564,2144,1315"
197,0,0,0.955,橘貓（目標貓）,0.334,0.391,,"996,579,2142,1316"
198,0,0,0.957,橘貓（目標貓）,0.308,0.393,,"1045,587,2143,1316"
199,0,0,0.956,橘貓（目標貓）,0.315,0.404,,"1033,582,2145,1318"
200,0,0,0.952,橘貓（目標貓）,0.313,0.402,,"1093,580,2149,1318"
201,0,0,0.955,橘貓（目標貓）,0.372,0.385,,"998,563,2150,1318"
202,0,0,0.953,橘貓（目標貓）,0.350,0.393,,"1118,568,2148,1318"
203,0,0,0.955,橘貓（目標貓）,0.425,0.395,,"1256,575,2140,1313"
204,0,0,0.958,橘貓（目標貓）,0.431,0.387,,"1263,575,2142,1315"
205,0,0,0.956,橘貓（目標貓）,0.426,0.403,,"1250,575,2144,1308"
206,0,0,0.947,橘貓（目標貓）,0.367,0.403,,"1053,568,2142,1311"
207,0,0,0.945,橘貓（目標貓）,0.519,0.389,,"1358,585,2164,1307"
208,0,0,0.942,黑白貓,0.517,0.397,,"1357,589,2169,1306"
209,0,0,0.947,黑白貓,0.385,0.427,,"1186,597,2168,1298"
210,0,0,0.954,黑白貓,0.398,0.428,,"1215,606,2169,1297"
211,0,0,0.955,黑白貓,0.471,0.420,,"1192,608,2167,1298"
212,0,0,0.956,黑白貓,0.434,0.433,,"1153,611,2166,1297"
213,0,0,0.957,黑白貓,0.512,0.410,,"1211,615,2168,1298"
214,0,0,0.957,黑白貓,0.518,0.410,,"1223,616,2169,1297"
215,0,0,0.956,黑白貓,0.512,0.415,,"1216,614,2167,1297"
216,0,0,0.957,黑白貓,0.491,0.409,,"1204,623,2163,1294"
217,0,0,0.956,黑白貓,0.504,0.393,,"1232,626,2161,1293"
218,0,0,0.954,黑白貓,0.526,0.393,,"1265,626,2161,1290"
219,0,0,0.952,黑白貓,0.540,0.390,,"1276,617,2165,1284"
220,0,0,0.950,黑白貓,0.525,0.404,,"1276,617,2167,1255"
221,0,0,0.950,黑白貓,0.476,0.425,,"1235,615,2167,1247"
222,0,0,0.948,黑白貓,0.402,0.413,,"1027,611,2165,1258"
223,0,0,0.947,黑白貓,0.408,0.407,,"1062,610,2159,1276"
224,0,0,0.953,黑白貓,0.429,0.421,,"1026,603,2151,1312"
225,0,0,0.944,黑白貓,0.551,0.415,,"1378,606,2141,1304"
226,0,0,0.949,黑白貓,0.413,0.419,,"1025,600,2141,1300"
227,0,0,0.945,黑白貓,0.518,0.403,,"1320,605,2140,1302"
228,0,0,0.946,黑白貓,0.490,0.409,,"1278,606,2139,1308"
229,0,0,0.945,黑白貓,0.495,0.413,,"1320,606,2136,1307"
230,0,0,0.939,黑白貓,0.523,0.395,,"1427,609,2137,1307"
231,0,0,0.944,黑白貓,0.415,0.452,,"1388,607,2139,1322"
231,1,4,0.940,橘貓（目標貓）,0.344,0.391,,"1050,602,2145,1323"
232,0,0,0.942,黑白貓,0.362,0.420,,"1246,606,2141,1325"
233,0,4,0.940,橘貓（目標貓）,0.346,0.397,,"1104,604,2142,1324"
233,1,0,0.860,黑白貓,0.483,0.440,,"1439,608,2141,1325"
234,0,0,0.937,黑白貓,0.399,0.437,,"1329,608,2142,1300"
235,0,0,0.937,黑白貓,0.457,0.462,,"1396,609,2143,1266"
235,1,4,0.817,橘貓（目標貓）,0.367,0.399,,"1036,606,2148,1266"
236,0,0,0.939,黑白貓,0.459,0.457,,"1395,612,2139,1276"
237,0,0,0.942,黑白貓,0.531,0.428,,"1443,615,2138,1323"
238,0,4,0.940,橘貓（目標貓）,0.375,0.423,,"1075,605,2140,1326"
238,1,0,0.930,黑白貓,0.481,0.431,,"1411,609,2139,1325"
239,0,0,0.945,黑白貓,0.503,0.416,,"1438,611,2137,1321"
240,0,4,0.930,橘貓（目標貓）,0.344,0.387,,"1018,602,2138,1316"
241,0,4,0.933,橘貓（目標貓）,0.313,0.357,,"1027,598,2142,1347"
242,0,0,0.922,黑白貓,0.322,0.361,,"1346,603,2158,1320"
242,1,4,0.906,橘貓（目標貓）,0.558,0.368,,"1655,607,2156,1319"
243,0,0,0.937,黑白貓,0.286,0.342,,"1045,596,2136,1332"
243,1,4,0.879,橘貓（目標貓）,0.457,0.434,,"1570,601,2136,1333"
244,0,4,0.928,橘貓（目標貓）,0.535,0.434,,"1653,608,2132,1324"
245,0,4,0.937,橘貓（目標貓）,0.381,0.416,,"1450,603,2134,1311"
246,0,0,0.922,橘貓（目標貓）,0.319,0.362,,"1123,598,2136,1343"
246,1,4,0.919,unknown,0.403,0.424,,"1463,602,2137,1341"
247,0,0,0.930,橘貓（目標貓）,0.325,0.352,,"1026,591,2138,1353"
247,1,4,0.685,unknown,0.422,0.435,,"1513,600,2137,1350"
248,0,0,0.930,橘貓（目標貓）,0.314,0.349,,"1030,596,2142,1352"
249,0,4,0.935,橘貓（目標貓）,0.525,0.436,,"1650,601,2142,1358"
250,0,4,0.935,黑白貓,0.545,0.428,,"1643,602,2188,1358"
251,0,4,0.930,黑白貓,0.537,0.448,,"1643,605,2147,1309"
252,0,4,0.935,黑白貓,0.549,0.429,,"1639,590,2155,1346"
253,0,4,0.939,黑白貓,0.558,0.445,,"1644,591,2150,1359"
254,0,0,0.950,橘貓（目標貓）,0.315,0.358,,"1022,579,2161,1363"
255,0,0,0.951,橘貓（目標貓）,0.332,0.361,,"1032,577,2160,1363"
256,0,0,0.952,橘貓（目標貓）,0.334,0.366,,"1024,575,2160,1364"
257,0,4,0.938,黑白貓,0.437,0.434,,"1424,581,2157,1363"
257,1,0,0.937,橘貓（目標貓）,0.327,0.369,,"1113,576,2158,1362"
258,0,4,0.937,黑白貓,0.558,0.437,,"1651,587,2156,1362"
259,0,4,0.931,黑白貓,0.546,0.430,,"1654,589,2150,1329"
260,0,0,0.922,橘貓（目標貓）,0.298,0.363,,"1074,579,2160,1358"
260,1,4,0.909,黑白貓,0.568,0.429,,"1668,596,2162,1354"
261,0,0,0.949,橘貓（目標貓）,0.307,0.356,,"1023,574,2162,1369"
262,0,0,0.953,橘貓（目標貓）,0.318,0.347,,"1028,567,2161,1370"
263,0,0,0.952,橘貓（目標貓）,0.324,0.339,,"1021,576,2156,1364"
264,0,0,0.928,橘貓（目標貓）,0.326,0.381,,"1240,572,2143,1363"
264,1,4,0.922,黑白貓,0.495,0.439,,"1576,579,2142,1365"
265,0,0,0.946,橘貓（目標貓）,0.314,0.337,,"1025,571,2142,1367"
265,1,4,0.633,黑白貓,0.475,0.424,,"1529,579,2141,1367"
266,0,0,0.939,橘貓（目標貓）,0.291,0.342,,"1062,569,2139,1363"
266,1,4,0.935,黑白貓,0.462,0.434,,"1568,576,2139,1362"
267,0,0,0.933,橘貓（目標貓）,0.282,0.357,,"1213,568,2139,1358"
267,1,4,0.930,黑白貓,0.543,0.447,,"1684,582,2138,1356"
268,0,0,0.935,橘貓（目標貓）,0.294,0.359,,"1196,566,2152,1363"
268,1,4,0.932,黑白貓,0.526,0.441,,"1656,572,2151,1362"
269,0,4,0.928,黑白貓,0.550,0.442,,"1677,580,2161,1363"
269,1,0,0.924,橘貓（目標貓）,0.303,0.364,,"1234,568,2165,1365"
270,0,0,0.950,橘貓（目標貓）,0.305,0.339,,"1031,569,2174,1365"
271,0,0,0.939,橘貓（目標貓）,0.302,0.335,,"1021,584,2179,1371"
271,1,4,0.844,黑白貓,0.439,0.433,,"1520,594,2174,1368"
272,0,0,0.943,橘貓（目標貓）,0.296,0.332,,"1027,593,2186,1368"
272,1,4,0.923,黑白貓,0.385,0.409,,"1414,599,2183,1368"
273,0,0,0.937,橘貓（目標貓）,0.285,0.333,,"1016,593,2204,1355"
273,1,4,0.919,黑白貓,0.357,0.397,,"1401,599,2204,1353"
273,2,5,0.715,unknown,0.528,0.454,,"1654,604,2205,1354"
274,0,5,0.938,黑白貓,0.579,0.476,,"1703,612,2210,1342"
275,0,5,0.914,黑白貓,0.640,0.463,,"1715,611,2225,1343"
275,1,0,0.517,橘貓（目標貓）,0.264,0.341,,"1035,600,2222,1263"
276,0,0,0.891,橘貓（目標貓）,0.294,0.344,,"1022,592,2231,1347"
276,1,4,0.824,黑白貓,0.264,0.363,,"1033,594,2231,1034"
276,2,5,0.796,unknown,0.773,0.421,,"1783,604,2228,1360"
277,0,5,0.895,unknown,0.780,0.450,,"1771,612,2224,1357"
277,1,0,0.876,橘貓（目標貓）,0.278,0.339,,"1022,595,2230,1270"
277,2,4,0.818,黑白貓,0.271,0.368,,"1036,599,2223,1003"
278,0,5,0.864,黑白貓,0.751,0.428,,"1759,609,2215,1359"
278,1,0,0.757,unknown,0.285,0.334,,"1020,597,2219,1350"
278,2,4,0.689,橘貓（目標貓）,0.256,0.362,,"1032,600,2217,1051"
279,0,0,0.944,橘貓（目標貓）,0.301,0.330,,"1029,591,2206,1352"
280,0,0,0.900,橘貓（目標貓）,0.312,0.338,,"1022,597,2201,1337"
280,1,5,0.517,黑白貓,0.739,0.459,,"1741,606,2200,1334"
281,0,0,0.938,橘貓（目標貓）,0.295,0.340,,"1021,595,2202,1331"
282,0,0,0.764,橘貓（目標貓）,0.296,0.333,,"1022,599,2209,1301"
283,0,4,0.900,橘貓（目標貓）,0.251,0.346,,"1027,600,2217,1136"
283,1,0,0.846,unknown,0.268,0.363,,"1037,612,2214,969"
283,2,5,0.789,黑白貓,0.798,0.477,,"1799,619,2201,1320"
284,0,0,0.886,unknown,0.269,0.356,,"1031,609,2217,993"
284,1,4,0.812,橘貓（目標貓）,0.228,0.347,,"1041,636,1918,989"
285,0,0,0.848,橘貓（目標貓）,0.256,0.347,,"1040,622,2220,1000"
285,1,4,0.777,unknown,0.257,0.345,,"1032,612,2272,1193"
286,0,0,0.861,橘貓（目標貓）,0.266,0.355,,"1041,610,2190,985"
287,0,0,0.839,橘貓（目標貓）,0.260,0.354,,"1040,602,2231,1014"
287,1,4,0.763,unknown,0.263,0.345,,"1033,595,2246,1230"
287,2,5,0.722,黑白貓,0.769,0.450,,"1841,620,2239,1308"
288,0,5,0.891,黑白貓,0.762,0.432,,"1841,620,2229,1299"
288,1,0,0.845,橘貓（目標貓）,0.243,0.344,,"1038,644,2104,990"
288,2,4,0.800,unknown,0.258,0.347,,"1031,622,2197,1161"
289,0,4,0.806,unknown,0.277,0.328,,"1030,612,2238,1315"
289,1,0,0.752,橘貓（目標貓）,0.218,0.351,,"1040,648,1992,1001"
289,2,5,0.732,黑白貓,0.673,0.384,,"1742,609,2230,1302"
289,3,6,0.605,unknown,0.244,0.338,,"1037,621,2227,1053"
290,0,0,0.707,橘貓（目標貓）,0.213,0.354,,"1043,665,1902,993"
290,1,6,0.694,unknown,0.228,0.330,,"1041,649,2115,1054"
290,2,4,0.635,unknown,0.261,0.320,,"1033,634,2222,1269"
291,0,4,0.734,unknown,0.257,0.321,,"1039,648,2210,1229"
291,1,5,0.703,黑白貓,0.723,0.380,,"1802,624,2250,1283"
291,2,0,0.689,橘貓（目標貓）,0.206,0.353,,"1040,663,1929,1028"
292,0,6,0.567,unknown,0.252,0.326,,"1039,653,2181,1096"
292,1,0,0.538,橘貓（目標貓）,0.227,0.370,,"1041,669,1838,1003"
293,0,6,0.536,unknown,0.255,0.326,,"1042,654,2136,1013"
293,1,0,0.524,橘貓（目標貓）,0.227,0.369,,"1043,670,1837,997"
294,0,0,0.864,橘貓（目標貓）,0.214,0.356,,"1042,683,1880,999"
