frame,inst_idx,track_id,bbox_conf,label,dist_cat_a,dist_cat_b,reason,bbox
45,0,1,0.919,黑白貓,0.646,0.368,,"1457,485,1847,1360"
46,0,1,0.923,黑白貓,0.561,0.370,,"1373,482,1844,1362"
47,0,1,0.909,黑白貓,0.714,0.404,,"1480,483,1838,1370"
48,0,1,0.704,黑白貓,0.625,0.369,,"1467,481,2240,1350"
49,0,1,0.937,黑白貓,0.627,0.327,,"1476,481,2125,1354"
50,0,1,0.939,黑白貓,0.668,0.317,,"1475,496,2103,1370"
51,0,1,0.926,黑白貓,0.623,0.369,,"1481,477,2238,1369"
52,0,1,0.921,黑白貓,0.628,0.374,,"1489,478,2237,1370"
53,0,1,0.911,黑白貓,0.618,0.358,,"1502,473,2195,1371"
54,0,1,0.914,黑白貓,0.680,0.374,,"1504,468,1911,1370"
55,0,1,0.923,黑白貓,0.640,0.365,,"1463,481,1914,1373"
56,0,1,0.926,黑白貓,0.603,0.367,,"1433,487,1913,1374"
57,0,1,0.923,黑白貓,0.692,0.359,,"1488,485,1931,1373"
58,0,1,0.926,黑白貓,0.681,0.354,,"1476,488,1940,1372"
59,0,1,0.926,黑白貓,0.654,0.356,,"1462,491,1943,1367"
60,0,1,0.934,黑白貓,0.661,0.345,,"1502,489,2115,1384"
61,0,1,0.918,黑白貓,0.593,0.372,,"1510,478,2257,1385"
62,0,1,0.910,黑白貓,0.594,0.362,,"1507,479,2264,1386"
63,0,1,0.943,黑白貓,0.596,0.336,,"1504,477,2103,1386"
64,0,1,0.928,黑白貓,0.692,0.389,,"1508,480,1920,1384"
65,0,1,0.923,黑白貓,0.682,0.361,,"1498,482,1911,1373"
66,0,1,0.918,黑白貓,0.527,0.342,,"1415,483,1914,1381"
67,0,1,0.919,黑白貓,0.548,0.348,,"1438,484,1919,1381"
68,0,1,0.924,黑白貓,0.675,0.379,,"1501,486,1931,1382"
69,0,1,0.937,黑白貓,0.586,0.379,,"1495,475,2321,1384"
70,0,1,0.945,黑白貓,0.588,0.376,,"1497,475,2353,1384"
71,0,1,0.947,黑白貓,0.591,0.376,,"1497,478,2304,1384"
72,0,1,0.946,黑白貓,0.589,0.386,,"1496,479,2275,1386"
73,0,1,0.946,黑白貓,0.586,0.384,,"1495,479,2274,1386"
74,0,1,0.948,黑白貓,0.576,0.371,,"1492,474,2282,1386"
75,0,1,0.941,黑白貓,0.560,0.316,,"1492,468,2122,1387"
76,0,1,0.933,黑白貓,0.608,0.356,,"1491,465,1957,1387"
77,0,1,0.930,黑白貓,0.609,0.338,,"1491,465,1948,1385"
78,0,1,0.925,黑白貓,0.633,0.346,,"1490,467,1939,1421"
79,0,1,0.925,黑白貓,0.630,0.345,,"1491,467,1938,1411"
80,0,1,0.924,黑白貓,0.631,0.345,,"1492,470,1936,1394"
81,0,1,0.932,黑白貓,0.619,0.335,,"1491,467,1951,1401"
82,0,1,0.930,黑白貓,0.617,0.349,,"1493,464,1958,1414"
83,0,1,0.928,黑白貓,0.607,0.349,,"1497,462,1955,1411"
84,0,1,0.930,黑白貓,0.603,0.353,,"1494,461,1957,1417"
85,0,1,0.929,黑白貓,0.596,0.352,,"1496,459,1958,1417"
86,0,1,0.931,黑白貓,0.614,0.364,,"1494,460,1960,1416"
87,0,1,0.931,黑白貓,0.600,0.363,,"1492,458,1967,1409"
88,0,1,0.931,黑白貓,0.597,0.363,,"1491,458,1967,1412"
89,0,1,0.931,黑白貓,0.588,0.367,,"1490,456,1958,1405"
90,0,1,0.927,黑白貓,0.611,0.372,,"1493,458,1940,1409"
91,0,1,0.921,黑白貓,0.648,0.374,,"1492,463,1933,1430"
92,0,1,0.920,黑白貓,0.647,0.380,,"1493,465,1936,1435"
93,0,1,0.917,黑白貓,0.643,0.372,,"1493,463,1935,1434"
94,0,1,0.924,黑白貓,0.639,0.364,,"1498,464,1936,1409"
95,0,1,0.926,黑白貓,0.639,0.356,,"1501,463,1943,1418"
96,0,1,0.930,黑白貓,0.632,0.338,,"1496,465,1962,1397"
97,0,1,0.932,黑白貓,0.626,0.324,,"1494,465,1982,1392"
98,0,1,0.931,黑白貓,0.637,0.318,,"1493,471,1986,1392"
99,0,1,0.929,黑白貓,0.638,0.322,,"1503,470,1983,1388"
100,0,1,0.928,黑白貓,0.639,0.332,,"1501,468,1963,1388"
101,0,1,0.929,黑白貓,0.633,0.353,,"1502,468,1957,1388"
102,0,1,0.927,黑白貓,0.649,0.371,,"1489,475,1929,1382"
103,0,1,0.927,黑白貓,0.658,0.376,,"1490,475,1929,1387"
104,0,1,0.933,黑白貓,0.595,0.356,,"1460,474,1929,1388"
105,0,1,0.928,黑白貓,0.667,0.377,,"1492,478,1932,1388"
106,0,1,0.929,黑白貓,0.657,0.368,,"1505,477,1947,1390"
107,0,1,0.941,黑白貓,0.617,0.396,,"1504,476,2372,1388"
108,0,1,0.949,黑白貓,0.599,0.335,,"1503,477,2176,1382"
109,0,1,0.947,黑白貓,0.600,0.320,,"1501,476,2150,1387"
110,0,1,0.943,黑白貓,0.614,0.389,,"1500,476,2254,1388"
111,0,1,0.943,黑白貓,0.609,0.391,,"1492,472,2275,1386"
112,0,1,0.937,黑白貓,0.596,0.344,,"1494,474,2220,1382"
113,0,1,0.942,黑白貓,0.605,0.309,,"1495,474,2105,1384"
114,0,1,0.928,黑白貓,0.660,0.377,,"1499,474,1938,1385"
115,0,1,0.930,黑白貓,0.659,0.359,,"1494,472,1925,1401"
116,0,1,0.926,黑白貓,0.660,0.365,,"1492,471,1919,1436"
117,0,1,0.929,黑白貓,0.652,0.368,,"1495,468,1924,1426"
118,0,1,0.931,黑白貓,0.683,0.401,,"1501,475,1930,1419"
119,0,1,0.928,黑白貓,0.668,0.415,,"1506,473,1935,1403"
120,0,1,0.933,黑白貓,0.635,0.310,,"1510,474,2001,1382"
121,0,1,0.928,黑白貓,0.659,0.341,,"1523,481,2048,1389"
122,0,1,0.938,黑白貓,0.637,0.341,,"1522,479,2089,1388"
123,0,1,0.928,黑白貓,0.614,0.338,,"1508,476,2107,1384"
124,0,1,0.912,黑白貓,0.616,0.331,,"1512,480,2128,1385"
125,0,1,0.926,黑白貓,0.619,0.333,,"1509,478,2103,1387"
126,0,1,0.928,黑白貓,0.701,0.403,,"1531,489,1959,1388"
127,0,1,0.931,黑白貓,0.702,0.394,,"1510,489,1973,1387"
128,0,1,0.933,黑白貓,0.693,0.360,,"1495,485,1977,1381"
129,0,1,0.931,黑白貓,0.698,0.377,,"1522,484,1977,1389"
130,0,1,0.931,黑白貓,0.697,0.384,,"1506,485,1971,1384"
131,0,1,0.938,黑白貓,0.630,0.391,,"1509,482,2233,1390"
132,0,1,0.938,黑白貓,0.636,0.379,,"1507,482,2338,1395"
133,0,1,0.943,黑白貓,0.633,0.387,,"1504,487,2224,1391"
134,0,1,0.942,黑白貓,0.642,0.369,,"1509,497,2210,1392"
135,0,1,0.943,黑白貓,0.649,0.377,,"1503,500,2295,1391"
136,0,1,0.942,黑白貓,0.643,0.378,,"1502,501,2291,1391"
137,0,1,0.934,黑白貓,0.701,0.368,,"1508,501,2061,1393"
138,0,1,0.923,黑白貓,0.716,0.409,,"1508,499,1943,1387"
139,0,1,0.919,黑白貓,0.417,0.396,,"1327,497,1943,1389"
140,0,1,0.921,黑白貓,0.714,0.388,,"1508,496,1945,1389"
141,0,1,0.805,黑白貓,0.652,0.375,,"1509,492,2296,1394"
142,0,1,0.893,黑白貓,0.648,0.369,,"1505,489,2331,1392"
143,0,1,0.941,黑白貓,0.638,0.387,,"1513,487,2178,1392"
144,0,1,0.946,黑白貓,0.645,0.411,,"1489,488,2224,1392"
145,0,1,0.948,黑白貓,0.660,0.393,,"1472,509,2287,1395"
146,0,1,0.946,黑白貓,0.662,0.381,,"1468,519,2319,1399"
147,0,1,0.941,黑白貓,0.650,0.393,,"1470,505,2257,1399"
148,0,1,0.943,黑白貓,0.636,0.350,,"1470,503,2147,1392"
149,0,1,0.932,黑白貓,0.678,0.348,,"1472,505,2024,1392"
150,0,1,0.932,黑白貓,0.659,0.370,,"1471,501,1969,1384"
151,0,1,0.934,黑白貓,0.633,0.363,,"1468,488,1968,1386"
152,0,1,0.930,黑白貓,0.622,0.361,,"1465,484,1966,1387"
153,0,1,0.935,黑白貓,0.631,0.359,,"1467,487,1991,1389"
154,0,1,0.939,黑白貓,0.656,0.342,,"1469,492,2030,1388"
155,0,1,0.937,黑白貓,0.662,0.353,,"1468,491,2070,1401"
156,0,1,0.939,黑白貓,0.648,0.351,,"1468,490,2083,1390"
157,0,1,0.938,黑白貓,0.650,0.353,,"1468,492,2083,1392"
158,0,1,0.934,黑白貓,0.642,0.349,,"1467,488,2093,1410"
159,0,1,0.937,黑白貓,0.656,0.365,,"1469,493,2019,1389"
160,0,1,0.936,黑白貓,0.650,0.370,,"1469,492,2006,1387"
161,0,1,0.932,黑白貓,0.641,0.353,,"1467,490,1977,1389"
162,0,1,0.926,黑白貓,0.625,0.351,,"1463,489,1960,1392"
163,0,1,0.923,黑白貓,0.613,0.358,,"1453,484,1962,1389"
164,0,1,0.916,黑白貓,0.641,0.333,,"1465,479,1961,1386"
165,0,1,0.929,黑白貓,0.666,0.334,,"1466,489,1951,1387"
166,0,1,0.930,黑白貓,0.671,0.334,,"1467,491,1950,1383"
167,0,1,0.938,黑白貓,0.651,0.351,,"1467,486,2073,1389"
168,0,1,0.928,黑白貓,0.625,0.376,,"1466,479,2374,1393"
169,0,1,0.940,黑白貓,0.630,0.364,,"1467,482,2371,1393"
170,0,1,0.941,黑白貓,0.617,0.361,,"1465,478,2339,1393"
171,0,1,0.942,黑白貓,0.624,0.364,,"1463,485,2302,1390"
172,0,1,0.944,黑白貓,0.633,0.363,,"1467,491,2292,1391"
173,0,1,0.944,黑白貓,0.642,0.362,,"1464,496,2291,1390"
174,0,1,0.946,黑白貓,0.608,0.364,,"1470,474,2309,1391"
175,0,1,0.947,黑白貓,0.607,0.356,,"1470,476,2316,1393"
176,0,1,0.947,黑白貓,0.608,0.361,,"1471,474,2315,1396"
177,0,1,0.943,黑白貓,0.607,0.371,,"1470,477,2307,1399"
178,0,1,0.944,黑白貓,0.605,0.372,,"1470,476,2299,1404"
179,0,1,0.946,黑白貓,0.602,0.375,,"1470,476,2292,1398"
180,0,1,0.944,黑白貓,0.617,0.378,,"1468,487,2283,1393"
181,0,1,0.935,黑白貓,0.614,0.367,,"1467,511,2275,1395"
182,0,1,0.939,黑白貓,0.586,0.378,,"1464,518,2200,1416"
183,0,1,0.926,黑白貓,0.589,0.358,,"1461,496,2188,1440"
184,0,1,0.930,黑白貓,0.599,0.352,,"1463,501,2184,1429"
185,0,1,0.932,黑白貓,0.603,0.349,,"1460,510,2187,1434"
186,0,1,0.934,黑白貓,0.596,0.346,,"1462,511,2152,1426"
187,0,1,0.920,黑白貓,0.582,0.345,,"1457,493,2158,1421"
188,0,1,0.933,黑白貓,0.567,0.348,,"1456,469,2155,1423"
189,0,1,0.932,黑白貓,0.583,0.347,,"1465,472,2068,1391"
190,0,1,0.930,黑白貓,0.575,0.354,,"1467,470,2027,1388"
191,0,1,0.930,黑白貓,0.572,0.355,,"1468,469,2012,1386"
192,0,1,0.896,黑白貓,0.558,0.355,,"1464,462,1992,1390"
193,0,1,0.915,黑白貓,0.566,0.365,,"1465,464,1988,1387"
194,0,1,0.916,黑白貓,0.566,0.365,,"1465,463,1988,1387"
195,0,1,0.924,黑白貓,0.571,0.368,,"1469,465,1989,1387"
196,0,1,0.925,黑白貓,0.573,0.372,,"1469,466,1991,1394"
197,0,1,0.926,黑白貓,0.570,0.368,,"1467,466,1992,1402"
198,0,1,0.927,黑白貓,0.578,0.365,,"1467,469,1990,1421"
199,0,1,0.928,黑白貓,0.575,0.372,,"1468,469,1986,1391"
200,0,1,0.924,黑白貓,0.580,0.372,,"1467,469,1980,1404"
201,0,1,0.926,黑白貓,0.579,0.376,,"1468,469,1982,1393"
202,0,1,0.925,黑白貓,0.589,0.375,,"1466,471,1982,1422"
203,0,1,0.923,黑白貓,0.586,0.378,,"1466,470,1979,1428"
204,0,1,0.924,黑白貓,0.601,0.384,,"1464,501,1983,1429"
205,0,1,0.898,黑白貓,0.722,0.463,,"1469,715,2000,1383"
206,0,1,0.913,黑白貓,0.631,0.380,,"1460,717,2175,1428"
207,0,1,0.700,黑白貓,0.657,0.376,,"1471,627,2199,1381"
208,0,1,0.814,黑白貓,0.694,0.325,,"1472,660,2382,1388"
209,0,1,0.823,黑白貓,0.700,0.315,,"1473,679,2354,1388"
210,0,1,0.826,黑白貓,0.688,0.396,,"1473,698,2153,1384"
211,0,1,0.836,黑白貓,0.598,0.403,,"1473,551,2211,1389"
212,0,1,0.827,黑白貓,0.607,0.399,,"1472,538,2287,1396"
213,0,1,0.906,黑白貓,0.585,0.379,,"1469,495,2171,1399"
214,0,1,0.926,黑白貓,0.573,0.378,,"1456,501,1971,1387"
215,0,1,0.923,黑白貓,0.586,0.373,,"1464,499,1971,1391"
216,0,1,0.925,黑白貓,0.601,0.378,,"1469,503,1984,1394"
217,0,1,0.931,黑白貓,0.606,0.391,,"1466,509,2005,1386"
218,0,1,0.878,黑白貓,0.669,0.363,,"1474,735,2205,1386"
219,0,1,0.919,黑白貓,0.719,0.359,,"1477,766,2461,1385"
220,0,1,0.918,黑白貓,0.727,0.357,,"1471,793,2335,1385"
221,0,1,0.893,黑白貓,0.693,0.345,,"1471,689,2347,1405"
222,0,1,0.937,黑白貓,0.667,0.365,,"1461,604,2416,1411"
223,0,1,0.901,黑白貓,0.706,0.397,,"1467,737,2191,1402"
224,0,1,0.619,黑白貓,0.749,0.371,,"1467,727,2099,1401"
225,0,1,0.937,黑白貓,0.706,0.370,,"1464,649,2285,1394"
226,0,1,0.739,黑白貓,0.709,0.332,,"1464,647,2500,1400"
227,0,1,0.785,黑白貓,0.699,0.338,,"1460,647,2450,1400"
228,0,1,0.941,黑白貓,0.678,0.358,,"1458,654,2317,1404"
229,0,1,0.939,黑白貓,0.685,0.331,,"1463,656,2396,1401"
230,0,1,0.943,黑白貓,0.699,0.315,,"1459,660,2477,1407"
231,0,1,0.936,黑白貓,0.686,0.378,,"1458,666,2241,1396"
232,0,1,0.933,黑白貓,0.723,0.336,,"1464,655,2073,1391"
233,0,1,0.934,黑白貓,0.738,0.361,,"1464,657,2051,1389"
234,0,1,0.932,黑白貓,0.754,0.353,,"1463,660,2062,1393"
235,0,1,0.935,黑白貓,0.685,0.380,,"1456,660,2271,1399"
236,0,1,0.900,黑白貓,0.707,0.329,,"1460,661,2517,1399"
237,0,1,0.750,黑白貓,0.695,0.357,,"1464,695,2400,1406"
238,0,1,0.894,黑白貓,0.710,0.334,,"1464,715,2458,1393"
239,0,1,0.889,黑白貓,0.722,0.335,,"1465,726,2471,1392"
240,0,1,0.900,黑白貓,0.714,0.316,,"1465,700,2481,1392"
241,0,1,0.942,黑白貓,0.671,0.341,,"1460,666,2476,1404"
242,0,1,0.942,黑白貓,0.671,0.339,,"1460,665,2477,1405"
243,0,1,0.943,黑白貓,0.670,0.343,,"1459,666,2476,1405"
244,0,1,0.944,黑白貓,0.667,0.348,,"1459,665,2475,1406"
245,0,1,0.948,黑白貓,0.665,0.362,,"1459,654,2474,1407"
246,0,1,0.947,黑白貓,0.664,0.375,,"1460,664,2469,1408"
247,0,1,0.947,黑白貓,0.668,0.378,,"1459,665,2466,1408"
248,0,1,0.948,黑白貓,0.666,0.372,,"1460,665,2460,1410"
249,0,1,0.950,黑白貓,0.661,0.368,,"1460,660,2453,1412"
250,0,1,0.936,黑白貓,0.671,0.375,,"1459,673,2432,1412"
251,0,1,0.918,黑白貓,0.670,0.377,,"1458,671,2409,1408"
252,0,1,0.948,黑白貓,0.699,0.332,,"1460,658,2496,1412"
253,0,1,0.944,黑白貓,0.702,0.332,,"1459,658,2513,1415"
254,0,1,0.929,黑白貓,0.670,0.376,,"1457,657,2319,1415"
255,0,1,0.929,黑白貓,0.627,0.376,,"1461,684,2150,1425"
256,0,1,0.924,黑白貓,0.650,0.363,,"1461,693,2284,1426"
257,0,1,0.888,黑白貓,0.683,0.360,,"1463,722,2361,1420"
258,0,1,0.922,黑白貓,0.553,0.402,,"1323,615,2240,1386"
259,0,1,0.931,黑白貓,0.535,0.364,,"1298,565,1889,1367"
260,0,1,0.895,黑白貓,0.568,0.379,,"1278,565,1922,1128"
261,0,1,0.747,黑白貓,0.448,0.425,,"1177,576,1714,939"
262,0,1,0.831,黑白貓,0.305,0.389,,"1254,613,1565,998"
263,0,1,0.890,黑白貓,0.335,0.398,,"1204,620,1613,992"
264,0,1,0.509,黑白貓,0.194,0.357,,"1050,567,1471,1062"
265,0,1,0.576,黑白貓,0.202,0.343,,"1021,552,1444,1052"
271,0,1,0.825,橘貓（目標貓）,0.175,0.378,,"958,563,1383,884"
272,0,1,0.843,橘貓（目標貓）,0.169,0.351,,"966,549,1417,884"
278,0,1,0.903,橘貓（目標貓）,0.201,0.388,,"961,564,1329,912"
279,0,1,0.876,橘貓（目標貓）,0.251,0.413,,"964,577,1303,909"
280,0,1,0.889,橘貓（目標貓）,0.236,0.458,,"944,580,1299,919"
281,0,1,0.897,橘貓（目標貓）,0.209,0.445,,"886,586,1294,911"
282,0,1,0.910,橘貓（目標貓）,0.232,0.433,,"815,584,1249,912"
283,0,1,0.598,橘貓（目標貓）,0.180,0.462,,"876,581,1242,920"
284,0,1,0.901,橘貓（目標貓）,0.161,0.453,,"925,575,1248,905"
285,0,1,0.869,橘貓（目標貓）,0.167,0.426,,"888,587,1248,905"
286,0,1,0.851,橘貓（目標貓）,0.145,0.400,,"854,581,1260,921"
287,0,1,0.860,橘貓（目標貓）,0.128,0.390,,"857,581,1265,916"
288,0,1,0.880,橘貓（目標貓）,0.143,0.383,,"859,573,1278,912"
289,0,1,0.901,橘貓（目標貓）,0.156,0.399,,"866,575,1279,903"
290,0,1,0.895,橘貓（目標貓）,0.143,0.387,,"904,571,1282,903"
291,0,1,0.899,橘貓（目標貓）,0.154,0.386,,"926,577,1280,927"
292,0,1,0.871,橘貓（目標貓）,0.191,0.385,,"838,594,1295,929"
293,0,1,0.858,橘貓（目標貓）,0.218,0.405,,"878,598,1292,921"
294,0,1,0.903,橘貓（目標貓）,0.275,0.412,,"762,586,1286,911"
295,0,1,0.821,橘貓（目標貓）,0.245,0.400,,"765,574,1281,909"
