model,behavior,video_name,frames,frames_with_cat,frames_without_cat,mean_confidence,std_confidence,mean_jitter_px,std_jitter_px,p95_jitter_px,max_jitter_px,missing_ratio,nose_missing_ratio,paw_missing_ratio,tail_missing_ratio
old,shake,7月7日 (5)(1).mp4,105,105,0,0.9961,0.0035,3.923,9.290,16.756,94.402,0.0000,0.0000,0.0000,0.0000
old,shake,7月7日 (5)(2).mp4,99,99,0,0.9972,0.0028,6.208,15.908,24.309,181.095,0.0000,0.0000,0.0000,0.0000
old,shake,7月7日 (5)(3).mp4,102,102,0,0.9734,0.0202,5.560,10.194,22.144,106.033,0.0000,0.0000,0.0000,0.3105
old,shake,7月7日 (5)(4).mp4,110,110,0,0.9953,0.0031,4.925,12.031,17.770,152.561,0.0000,0.0000,0.0000,0.0000
old,shake,7月7日 (5)(5).mp4,108,108,0,0.9960,0.0034,4.291,7.377,18.923,70.337,0.0000,0.0000,0.0000,0.0000
old,shake,7月7日 (5).mp4,116,116,0,0.9954,0.0031,4.727,11.749,17.228,152.561,0.0000,0.0000,0.0000,0.0000
old,stop,7月7日 (8)(2).mp4,50,50,0,0.9914,0.0079,5.041,6.408,16.904,60.296,0.0000,0.9600,0.0000,0.0000
old,stop,7月7日 (8)(5).mp4,307,307,0,0.9883,0.0095,3.826,4.298,11.748,63.183,0.0000,0.0000,0.0000,0.0000
old,stop,7月7日 (8).mp4,123,123,0,0.9862,0.0121,6.455,9.287,20.941,179.193,0.0000,0.0894,0.0000,0.0000
old,stop,Desktop 2026.07.16 - 19.06.58.15.mp4,206,194,12,0.9850,0.0289,1.266,1.562,4.436,12.596,0.0583,0.0103,0.0000,0.0000
new,walk,7月7日 (8)(1).mp4,126,126,0,0.9771,0.0208,10.223,9.575,28.118,83.949,0.0000,0.0000,0.0000,0.0000
new,walk,7月7日 (8)(3).mp4,200,200,0,0.9210,0.0575,12.455,13.646,35.690,156.112,0.0000,0.1550,0.0462,0.1017
new,walk,7月7日 (8).mp4,94,94,0,0.8634,0.0592,21.424,21.094,51.239,466.134,0.0000,0.0000,0.1250,0.1560
new,lick,7月3日(1).mp4,135,135,0,0.9933,0.0014,2.860,3.758,10.486,29.118,0.0000,0.0000,0.0000,0.0000
new,lick,7月3日(2).mp4,156,156,0,0.9981,0.0002,2.114,2.776,7.954,21.829,0.0000,0.0000,0.0000,0.0000
new,lick,7月3日(3).mp4,121,121,0,0.9989,0.0002,2.395,2.753,7.508,24.864,0.0000,0.0000,0.0000,0.0000
new,lick,7月3日(4).mp4,147,147,0,0.9964,0.0005,1.828,2.327,6.143,24.797,0.0000,0.0000,0.0000,0.0000
new,lick,7月3日.mp4,139,139,0,0.9885,0.0014,3.344,3.731,10.795,34.477,0.0000,0.0000,0.0000,0.0000
new,scratch,7月3日 (2)(1).mp4,155,155,0,0.9670,0.0145,6.677,9.385,23.152,110.866,0.0000,0.0000,0.0000,0.1828
new,scratch,7月3日 (2)(2).mp4,109,109,0,0.9749,0.0052,6.254,11.440,24.334,143.700,0.0000,0.0000,0.0000,0.0000
new,scratch,7月3日 (2)(3).mp4,154,154,0,0.9952,0.0030,5.893,9.789,22.891,199.031,0.0000,0.0000,0.0000,0.0000
new,scratch,7月3日 (2)(4).mp4,142,142,0,0.9776,0.0121,4.837,9.406,17.671,133.102,0.0000,0.0000,0.0000,0.0000
new,scratch,7月3日 (2).mp4,177,177,0,0.9928,0.0034,5.840,9.010,20.369,122.562,0.0000,0.0000,0.0000,0.0000
new,shake,7月7日 (5)(1).mp4,105,105,0,0.9981,0.0012,4.920,12.055,20.075,126.415,0.0000,0.0000,0.0000,0.0000
new,shake,7月7日 (5)(2).mp4,99,99,0,0.9968,0.0017,5.614,14.264,21.345,157.021,0.0000,0.0000,0.0000,0.0000
new,shake,7月7日 (5)(3).mp4,102,102,0,0.9605,0.0245,5.780,10.409,22.929,108.272,0.0000,0.0000,0.0000,0.3268
new,shake,7月7日 (5)(4).mp4,110,110,0,0.9979,0.0014,4.695,11.300,18.774,113.201,0.0000,0.0000,0.0000,0.0000
new,shake,7月7日 (5)(5).mp4,108,108,0,0.9966,0.0030,3.707,6.218,15.418,76.710,0.0000,0.0000,0.0000,0.0000
new,shake,7月7日 (5).mp4,116,116,0,0.9980,0.0014,4.507,11.037,18.211,113.201,0.0000,0.0000,0.0000,0.0000
new,stop,7月7日 (8)(2).mp4,50,50,0,0.9760,0.0080,3.920,6.403,13.803,89.403,0.0000,0.9600,0.0000,0.0000
new,stop,7月7日 (8)(5).mp4,307,307,0,0.9900,0.0121,5.797,13.249,18.433,197.477,0.0000,0.0065,0.0000,0.0000
new,stop,7月7日 (8).mp4,123,123,0,0.9800,0.0190,6.992,10.910,21.328,167.827,0.0000,0.0325,0.0000,0.0000
new,stop,Desktop 2026.07.16 - 19.06.58.15.mp4,206,191,15,0.9967,0.0007,1.581,2.044,5.898,16.039,0.0728,0.0000,0.0000,0.0000
