model,behavior,video_name,frames,frames_with_cat,frames_without_cat,mean_confidence,std_confidence,mean_jitter_px,std_jitter_px,p95_jitter_px,max_jitter_px,missing_ratio,nose_missing_ratio,paw_missing_ratio,tail_missing_ratio
old,stop,stop_119.mp4,44,44,0,0.9979,0.0002,1.648,3.046,7.365,30.027,0.0000,0.0000,0.0000,0.0000
old,stop,stop_12.mp4,107,107,0,0.9971,0.0003,0.957,1.851,3.642,20.988,0.0000,0.0000,0.0000,0.0000
old,stop,stop_120.mp4,52,52,0,0.9958,0.0002,0.502,0.538,1.382,7.303,0.0000,0.0000,0.0000,0.0000
old,stop,stop_121.mp4,31,31,0,0.9989,0.0001,0.931,1.301,3.417,13.028,0.0000,0.0000,0.0000,0.0000
old,stop,stop_122.mp4,37,37,0,0.9573,0.0029,0.499,0.447,1.361,3.540,0.0000,0.0000,0.0000,0.0000
old,stop,stop_123.mp4,31,31,0,0.9921,0.0019,1.512,1.842,4.768,18.149,0.0000,0.0000,0.0000,0.0000
old,stop,stop_124.mp4,12,12,0,0.9907,0.0003,1.381,2.020,5.013,12.535,0.0000,0.0000,0.0000,0.0000
old,stop,stop_125.mp4,33,33,0,0.9947,0.0003,2.351,2.986,7.756,20.809,0.0000,0.0000,0.0000,0.0000
old,stop,stop_126.mp4,30,30,0,0.9917,0.0008,0.593,0.769,1.928,7.260,0.0000,0.0000,0.0000,0.0000
old,stop,stop_127.mp4,30,30,0,0.9872,0.0012,1.563,2.649,6.487,16.766,0.0000,0.0000,0.0000,0.0000
old,stop,stop_128.mp4,31,31,0,0.9742,0.0012,1.627,2.681,6.617,21.331,0.0000,0.0000,0.0000,0.0000
old,stop,stop_13.mp4,129,129,0,0.9907,0.0076,3.026,6.039,11.306,125.053,0.0000,0.5271,0.0000,0.0000
old,stop,stop_130.mp4,38,38,0,0.9973,0.0004,1.623,1.619,4.875,10.105,0.0000,0.0000,0.0000,0.0000
old,stop,stop_131.mp4,26,26,0,0.9963,0.0002,2.010,4.101,6.093,36.297,0.0000,0.0000,0.0000,0.0000
old,stop,stop_132.mp4,53,53,0,0.9881,0.0003,0.790,0.867,2.420,7.658,0.0000,0.0000,0.0000,0.0000
old,stop,stop_133.mp4,32,32,0,0.9835,0.0021,1.472,4.103,4.562,56.914,0.0000,0.0000,0.0000,0.0000
old,stop,stop_134.mp4,30,30,0,0.9531,0.0074,1.235,1.583,3.690,11.054,0.0000,0.0000,0.0083,0.3333
old,stop,stop_135.mp4,39,39,0,0.9880,0.0004,0.806,0.873,2.623,5.935,0.0000,0.0000,0.0000,0.0000
old,stop,stop_136.mp4,70,70,0,0.9967,0.0003,0.521,0.918,1.730,11.445,0.0000,0.0000,0.0000,0.0000
old,stop,stop_137.mp4,29,29,0,0.9702,0.0019,2.474,5.425,10.107,43.611,0.0000,0.0000,0.0000,0.0000
old,stop,stop_138.mp4,35,35,0,0.9802,0.0034,4.251,11.711,16.482,152.299,0.0000,0.0000,0.0000,0.0000
old,stop,stop_139.mp4,40,40,0,0.9665,0.0027,4.053,7.502,24.245,42.244,0.0000,0.0000,0.0000,0.0000
old,stop,stop_14.mp4,169,169,0,0.9463,0.0338,4.834,5.486,15.397,65.145,0.0000,0.0000,0.0000,0.0000
old,stop,stop_140.mp4,35,35,0,0.9845,0.0004,1.191,1.788,4.217,14.184,0.0000,0.0000,0.0000,0.0000
old,stop,stop_141.mp4,33,33,0,0.9880,0.0021,3.419,4.940,12.843,37.466,0.0000,0.0000,0.0000,0.0000
old,stop,stop_142.mp4,37,37,0,0.9493,0.0064,2.452,4.668,9.897,39.334,0.0000,0.0000,0.0000,0.0000
old,stop,stop_144.mp4,70,70,0,0.9938,0.0005,1.786,2.270,5.518,22.732,0.0000,0.0000,0.0000,0.0000
old,stop,stop_145.mp4,72,72,0,0.9857,0.0026,2.789,4.944,12.669,43.015,0.0000,0.0000,0.0000,0.0000
old,stop,stop_146.mp4,62,62,0,0.9923,0.0008,1.687,4.389,5.226,44.485,0.0000,0.0000,0.0000,0.0000
old,stop,stop_147.mp4,44,44,0,0.9937,0.0004,1.188,1.433,4.051,12.286,0.0000,0.0000,0.0000,0.0000
old,stop,stop_148.mp4,56,56,0,0.9959,0.0026,1.490,2.196,6.202,17.470,0.0000,0.0000,0.0000,0.0000
old,stop,stop_149.mp4,46,46,0,0.9986,0.0003,1.591,2.252,6.248,18.653,0.0000,0.0000,0.0000,0.0000
old,stop,stop_15.mp4,346,346,0,0.8564,0.0417,8.506,8.024,21.632,106.933,0.0000,0.0000,0.7110,0.2534
old,stop,stop_150.mp4,35,35,0,0.9916,0.0019,2.045,2.872,7.295,34.513,0.0000,0.0000,0.0000,0.0000
old,stop,stop_151.mp4,30,30,0,0.9971,0.0008,2.490,3.525,8.642,36.350,0.0000,0.0000,0.0000,0.0000
old,stop,stop_152.mp4,51,51,0,0.9912,0.0010,0.998,1.881,3.568,16.863,0.0000,0.0000,0.0000,0.0000
old,stop,stop_153.mp4,49,49,0,0.9885,0.0004,0.487,0.580,1.263,7.728,0.0000,0.0000,0.0000,0.0000
old,stop,stop_154.mp4,52,52,0,0.9637,0.0018,1.829,2.842,6.061,24.266,0.0000,0.0000,0.0000,0.6667
old,stop,stop_155.mp4,58,58,0,0.9967,0.0021,0.850,0.931,2.050,9.909,0.0000,0.0000,0.0000,0.0000
old,stop,stop_156.mp4,48,48,0,0.9548,0.0026,1.054,1.005,2.589,9.268,0.0000,0.0000,0.0000,0.3333
old,stop,stop_157.mp4,57,57,0,0.9724,0.0014,2.267,3.419,7.765,38.424,0.0000,0.0000,0.0000,0.0000
old,stop,stop_158.mp4,53,53,0,0.9940,0.0003,1.663,2.259,4.604,28.846,0.0000,0.0000,0.0000,0.0000
old,stop,stop_159.mp4,36,36,0,0.9986,0.0003,1.732,2.331,6.414,18.653,0.0000,0.0000,0.0000,0.0000
old,stop,stop_16.mp4,439,439,0,0.9817,0.0106,2.615,4.662,8.471,93.261,0.0000,0.1367,0.0000,0.0000
old,stop,stop_160.mp4,59,59,0,0.9505,0.0075,1.326,1.549,3.992,17.940,0.0000,0.0000,0.0000,1.0000
old,stop,stop_161.mp4,38,38,0,0.9962,0.0011,1.818,4.666,7.153,62.421,0.0000,0.0000,0.0000,0.0000
old,stop,stop_162.mp4,59,59,0,0.9865,0.0052,1.424,3.100,4.418,51.362,0.0000,0.0000,0.0000,0.0000
old,stop,stop_163.mp4,61,61,0,0.9963,0.0002,1.684,2.568,5.338,25.376,0.0000,0.0000,0.0000,0.0000
old,stop,stop_164.mp4,73,73,0,0.9817,0.0086,2.503,6.539,9.652,150.646,0.0000,0.0000,0.0000,0.0000
old,stop,stop_165.mp4,57,57,0,0.9930,0.0002,0.807,0.745,2.281,5.935,0.0000,0.0000,0.0000,0.0000
old,stop,stop_166.mp4,41,41,0,0.9863,0.0004,0.772,0.905,2.482,8.903,0.0000,0.0000,0.0000,0.0000
old,stop,stop_167.mp4,54,54,0,0.9888,0.0012,0.843,0.912,2.670,7.431,0.0000,0.0000,0.0000,0.0000
old,stop,stop_168.mp4,56,56,0,0.9942,0.0006,1.959,3.245,8.155,38.476,0.0000,0.0000,0.0000,0.0000
old,stop,stop_169.mp4,71,71,0,0.7766,0.0149,0.550,0.847,1.780,12.736,0.0000,0.0000,0.2500,0.0000
old,stop,stop_17.mp4,122,122,0,0.9976,0.0025,3.539,3.697,9.369,60.924,0.0000,0.0000,0.0000,0.0000
old,stop,stop_170.mp4,62,62,0,0.9960,0.0001,0.584,0.906,1.759,12.435,0.0000,0.0000,0.0000,0.0000
old,stop,stop_171.mp4,51,51,0,0.9974,0.0002,0.581,1.456,2.423,13.670,0.0000,0.0000,0.0000,0.0000
old,stop,stop_172.mp4,60,60,0,0.9972,0.0001,0.639,0.796,1.818,8.051,0.0000,0.0000,0.0000,0.0000
old,stop,stop_173.mp4,62,62,0,0.9815,0.0005,1.141,2.512,4.266,27.923,0.0000,0.0000,0.0000,0.0000
old,stop,stop_174.mp4,59,59,0,0.9799,0.0039,1.358,3.658,4.060,42.939,0.0000,0.0000,0.0000,0.0000
old,stop,stop_175.mp4,49,49,0,0.9990,0.0004,1.710,3.065,6.617,31.460,0.0000,0.0000,0.0000,0.0000
old,stop,stop_18.mp4,337,337,0,0.9950,0.0024,2.215,2.345,6.289,31.459,0.0000,0.0000,0.0000,0.0000
old,stop,stop_19.mp4,54,54,0,0.9921,0.0022,2.514,2.777,6.564,24.026,0.0000,0.0000,0.0000,0.0000
old,stop,stop_2.mp4,397,397,0,0.9806,0.0129,4.862,10.525,18.193,275.569,0.0000,0.4685,0.0000,0.0084
old,stop,stop_20.mp4,208,208,0,0.9927,0.0033,2.312,2.265,6.546,24.750,0.0000,0.0000,0.0000,0.0000
old,stop,stop_21.mp4,304,304,0,0.9741,0.0150,1.890,2.225,6.515,21.956,0.0000,0.0000,0.0000,0.0000
old,stop,stop_22.mp4,199,199,0,0.9943,0.0005,1.757,1.771,4.705,18.341,0.0000,0.0000,0.0000,0.0000
old,stop,stop_23.mp4,115,115,0,0.9979,0.0001,0.651,0.856,1.749,10.323,0.0000,0.0000,0.0000,0.0000
old,stop,stop_24.mp4,313,313,0,0.9523,0.0062,1.635,3.808,5.323,46.429,0.0000,0.0000,0.0000,0.0000
old,stop,stop_25.mp4,52,52,0,0.9041,0.0090,2.945,6.726,19.215,48.982,0.0000,0.0000,0.1154,0.1346
old,stop,stop_26.mp4,55,55,0,0.9721,0.0004,0.575,0.836,1.741,8.029,0.0000,0.0000,0.0000,0.3333
old,stop,stop_27.mp4,52,52,0,0.9889,0.0032,1.464,4.726,3.971,86.836,0.0000,0.0000,0.0000,0.0000
old,stop,stop_28.mp4,52,52,0,0.9687,0.0015,0.592,0.599,1.603,7.325,0.0000,0.0000,0.0000,0.0000
old,stop,stop_29.mp4,51,51,0,0.9962,0.0001,0.592,0.658,1.640,6.191,0.0000,0.0000,0.0000,0.0000
old,stop,stop_3.mp4,248,248,0,0.9618,0.0110,2.641,3.668,8.593,46.817,0.0000,0.0000,0.0000,0.0000
old,stop,stop_30.mp4,40,40,0,0.9780,0.0106,2.039,4.205,8.972,60.590,0.0000,0.0000,0.0000,0.1250
old,stop,stop_31.mp4,54,54,0,0.9339,0.0155,1.221,2.690,3.842,30.803,0.0000,0.0000,0.0000,0.0432
old,stop,stop_32.mp4,49,49,0,0.9922,0.0001,0.501,0.516,1.391,4.356,0.0000,0.0000,0.0000,0.0000
old,stop,stop_33.mp4,55,55,0,0.9782,0.0053,5.839,14.663,29.423,122.603,0.0000,0.0000,0.0000,0.0000
old,stop,stop_34.mp4,196,196,0,0.9936,0.0089,0.988,1.432,3.510,17.608,0.0000,0.0000,0.0000,0.0170
old,stop,stop_35.mp4,50,50,0,0.9925,0.0008,1.809,1.953,5.670,13.535,0.0000,0.0000,0.0000,0.0000
old,stop,stop_36.mp4,50,50,0,0.9982,0.0001,0.897,1.478,3.595,16.187,0.0000,0.0000,0.0000,0.0000
old,stop,stop_37.mp4,45,45,0,0.9722,0.0004,0.581,0.923,1.738,7.994,0.0000,0.0000,0.0000,0.3333
old,stop,stop_38.mp4,52,52,0,0.8742,0.0028,0.385,0.481,1.303,4.020,0.0000,0.0000,0.7500,0.0000
old,stop,stop_39.mp4,57,57,0,0.9965,0.0001,0.541,0.689,1.358,7.735,0.0000,0.0000,0.0000,0.0000
old,stop,stop_4.mp4,268,268,0,0.9603,0.0103,2.377,3.966,8.779,52.577,0.0000,0.0000,0.0000,0.0000
old,stop,stop_40.mp4,56,56,0,0.9949,0.0018,2.011,5.741,9.234,102.181,0.0000,0.0000,0.0000,0.0000
old,stop,stop_41.mp4,51,51,0,0.9327,0.0018,0.797,0.896,2.425,6.145,0.0000,0.0000,0.0000,0.3333
old,stop,stop_42.mp4,49,49,0,0.9943,0.0003,0.844,1.366,2.625,17.395,0.0000,0.0000,0.0000,0.0000
old,stop,stop_43.mp4,56,56,0,0.9726,0.0104,1.810,4.148,7.985,43.307,0.0000,0.0000,0.0000,0.2798
old,stop,stop_44.mp4,70,70,0,0.9981,0.0000,0.582,0.761,1.807,8.745,0.0000,0.0000,0.0000,0.0000
old,stop,stop_45.mp4,127,127,0,0.9923,0.0043,1.305,1.786,4.318,17.250,0.0000,0.0000,0.0000,0.0000
old,stop,stop_46.mp4,51,51,0,0.9723,0.0018,0.972,0.942,2.902,7.420,0.0000,0.0000,0.0000,0.0000
old,stop,stop_47.mp4,51,51,0,0.9968,0.0003,0.459,0.511,1.430,6.233,0.0000,0.0000,0.0000,0.0000
old,stop,stop_48.mp4,55,55,0,0.9885,0.0029,2.321,5.337,9.438,70.655,0.0000,0.0000,0.0000,0.0000
old,stop,stop_49.mp4,53,53,0,0.9965,0.0003,0.855,1.326,2.447,10.892,0.0000,0.0000,0.0000,0.0000
old,stop,stop_5.mp4,316,316,0,0.9925,0.0086,4.040,11.143,12.372,452.871,0.0000,0.0000,0.0000,0.0000
old,stop,stop_50.mp4,52,52,0,0.9841,0.0017,1.319,1.811,4.216,21.455,0.0000,0.0000,0.0000,0.0000
old,stop,stop_51.mp4,55,55,0,0.9770,0.0013,1.469,2.352,5.882,22.917,0.0000,0.0000,0.0000,0.0000
old,stop,stop_52.mp4,51,51,0,0.9978,0.0005,1.853,3.740,7.285,55.250,0.0000,0.0000,0.0000,0.0000
old,stop,stop_53.mp4,31,31,0,0.9787,0.0010,1.447,1.382,4.284,8.745,0.0000,0.0000,0.0000,0.0000
old,stop,stop_54.mp4,51,51,0,0.9923,0.0002,0.758,1.005,2.412,9.094,0.0000,0.0000,0.0000,0.0000
old,stop,stop_55.mp4,46,46,0,0.9956,0.0004,1.554,2.904,6.349,35.645,0.0000,0.0000,0.0000,0.0000
old,stop,stop_56.mp4,62,62,0,0.9937,0.0022,7.056,10.599,24.907,87.550,0.0000,0.0000,0.0000,0.0000
old,stop,stop_57.mp4,54,54,0,0.9383,0.0083,1.115,1.247,3.565,9.265,0.0000,0.0000,0.0000,0.3333
old,stop,stop_58.mp4,351,351,0,0.9255,0.0278,1.656,3.715,5.386,97.851,0.0000,0.2792,0.0000,0.1216
old,stop,stop_59.mp4,250,250,0,0.9900,0.0017,2.054,2.350,5.513,48.992,0.0000,0.0000,0.0000,0.0000
old,stop,stop_6.mp4,285,285,0,0.9973,0.0001,0.516,0.594,1.561,6.758,0.0000,0.0000,0.0000,0.0000
old,stop,stop_60.mp4,259,259,0,0.8478,0.0142,4.992,5.736,15.959,64.370,0.0000,0.0000,0.2500,0.0000
old,stop,stop_61.mp4,168,168,0,0.9320,0.0426,2.711,3.903,10.254,37.297,0.0000,0.0000,0.0000,0.0000
old,stop,stop_62.mp4,63,63,0,0.9702,0.0084,3.033,2.944,7.301,37.554,0.0000,0.0000,0.0000,0.3333
old,stop,stop_63.mp4,153,153,0,0.9987,0.0002,0.967,1.918,3.965,29.671,0.0000,0.0000,0.0000,0.0000
old,stop,stop_64.mp4,179,179,0,0.9946,0.0019,1.205,2.017,5.330,20.593,0.0000,0.0000,0.0000,0.0000
old,stop,stop_65.mp4,93,93,0,0.9894,0.0033,1.705,4.314,6.399,70.401,0.0000,0.0000,0.0000,0.0000
old,stop,stop_66.mp4,126,126,0,0.9982,0.0007,1.162,2.099,4.778,33.015,0.0000,0.0000,0.0000,0.0000
old,stop,stop_67.mp4,167,167,0,0.9775,0.0110,5.271,6.338,16.195,78.549,0.0000,0.8862,0.0000,0.0000
old,stop,stop_68.mp4,84,84,0,0.9972,0.0004,1.036,1.816,4.651,15.423,0.0000,0.0000,0.0000,0.0000
old,stop,stop_69.mp4,135,135,0,0.9964,0.0004,0.872,1.434,2.719,23.600,0.0000,0.0000,0.0000,0.0000
old,stop,stop_7.mp4,175,175,0,0.9977,0.0031,1.550,3.262,6.248,64.160,0.0000,0.0229,0.0000,0.0000
old,stop,stop_70.mp4,126,126,0,0.9987,0.0003,0.851,1.532,2.726,36.459,0.0000,0.0000,0.0000,0.0000
old,stop,stop_71.mp4,92,92,0,0.9947,0.0003,1.261,1.884,4.362,19.101,0.0000,0.0000,0.0000,0.0000
old,stop,stop_72.mp4,104,104,0,0.9981,0.0002,1.273,2.844,5.049,43.585,0.0000,0.0000,0.0000,0.0000
old,stop,stop_73.mp4,449,449,0,0.9091,0.0191,3.881,10.022,20.310,191.219,0.0000,0.0000,0.0941,0.4551
old,stop,stop_74.mp4,92,92,0,0.9969,0.0002,0.609,0.790,1.949,7.128,0.0000,0.0000,0.0000,0.0000
old,stop,stop_75.mp4,230,230,0,0.8526,0.0692,6.896,14.331,28.660,251.829,0.0000,0.0000,0.0880,0.0623
old,stop,stop_76.mp4,283,283,0,0.8980,0.0151,2.848,6.152,11.752,127.424,0.0000,0.0000,0.0027,0.0000
old,stop,stop_77.mp4,61,61,0,0.9962,0.0001,0.593,0.564,1.600,5.323,0.0000,0.0000,0.0000,0.0000
old,stop,stop_78.mp4,58,58,0,0.9636,0.0019,2.273,4.652,7.314,42.260,0.0000,0.0000,0.0000,0.0000
old,stop,stop_79.mp4,55,55,0,0.9829,0.0003,0.472,0.422,1.290,2.890,0.0000,0.0000,0.0000,0.0000
old,stop,stop_8.mp4,269,269,0,0.9944,0.0014,3.282,3.630,9.454,44.293,0.0000,0.0000,0.0000,0.0000
old,stop,stop_80.mp4,56,56,0,0.9794,0.0019,1.475,3.985,7.793,46.063,0.0000,0.0000,0.0000,0.0000
old,stop,stop_81.mp4,60,60,0,0.9366,0.0170,1.443,3.321,5.517,38.625,0.0000,0.0000,0.0000,0.0389
old,stop,stop_83.mp4,58,58,0,0.9787,0.0056,5.538,14.312,28.224,122.603,0.0000,0.0000,0.0000,0.0000
old,stop,stop_84.mp4,56,56,0,0.9528,0.0100,2.765,6.569,10.710,83.201,0.0000,0.0000,0.0000,0.0000
old,stop,stop_85.mp4,53,53,0,0.9712,0.0069,1.203,2.268,4.215,23.208,0.0000,0.0000,0.0000,0.0000
old,stop,stop_86.mp4,54,54,0,0.9486,0.0111,1.794,4.878,5.618,61.474,0.0000,0.0000,0.0000,0.1852
old,stop,stop_87.mp4,52,52,0,0.9622,0.0108,1.232,2.941,3.845,57.811,0.0000,0.0000,0.0000,0.0000
old,stop,stop_88.mp4,49,49,0,0.9963,0.0006,1.904,4.466,11.951,34.033,0.0000,0.0000,0.0000,0.0000
old,stop,stop_89.mp4,35,35,0,0.9617,0.0005,0.637,0.632,1.969,4.146,0.0000,0.0000,0.0000,0.0000
old,stop,stop_9.mp4,245,245,0,0.8778,0.0281,1.027,1.374,2.969,28.534,0.0000,0.0000,0.0194,0.0000
old,stop,stop_90.mp4,56,56,0,0.9789,0.0054,1.123,2.055,3.910,22.060,0.0000,0.0000,0.0000,0.0000
old,stop,stop_91.mp4,54,54,0,0.9905,0.0016,1.310,3.784,3.528,59.027,0.0000,0.0000,0.0000,0.0000
old,stop,stop_92.mp4,55,55,0,0.9918,0.0020,2.434,4.873,13.434,49.021,0.0000,0.0000,0.0000,0.0000
old,stop,stop_93.mp4,63,63,0,0.9843,0.0009,1.511,2.970,4.909,25.126,0.0000,0.0000,0.0000,0.0000
old,stop,stop_94.mp4,55,55,0,0.9333,0.0156,1.384,2.521,5.477,29.755,0.0000,0.0000,0.0409,0.3212
old,stop,stop_95.mp4,56,56,0,0.9974,0.0001,0.493,0.628,1.216,6.789,0.0000,0.0000,0.0000,0.0000
old,stop,stop_96.mp4,54,54,0,0.9982,0.0000,0.724,0.613,1.932,3.823,0.0000,0.0000,0.0000,0.0000
old,stop,stop_99.mp4,55,55,0,0.9969,0.0001,0.502,0.605,1.693,7.234,0.0000,0.0000,0.0000,0.0000
new,stop,stop_1.mp4,118,118,0,0.9991,0.0000,0.608,1.060,2.072,14.052,0.0000,0.0000,0.0000,0.0000
new,stop,stop_10.mp4,339,339,0,0.9970,0.0031,2.780,3.247,8.507,71.463,0.0000,0.0000,0.0000,0.0000
new,stop,stop_101.mp4,53,53,0,0.9979,0.0002,1.002,3.158,3.108,70.278,0.0000,0.0000,0.0000,0.0000
new,stop,stop_103.mp4,57,57,0,0.9940,0.0006,1.226,1.720,3.791,25.775,0.0000,0.0000,0.0000,0.0000
new,stop,stop_104.mp4,30,30,0,0.9926,0.0005,1.145,1.328,3.605,10.690,0.0000,0.0000,0.0000,0.0000
new,stop,stop_105.mp4,73,73,0,0.9967,0.0002,0.827,1.005,2.681,9.544,0.0000,0.0000,0.0000,0.0000
new,stop,stop_106.mp4,32,32,0,0.9845,0.0007,0.965,1.039,2.857,8.843,0.0000,0.0000,0.0000,0.0000
new,stop,stop_107.mp4,44,44,0,0.9918,0.0003,0.579,0.701,1.679,5.409,0.0000,0.0000,0.0000,0.0000
new,stop,stop_109.mp4,33,33,0,0.9961,0.0001,0.907,1.482,3.675,13.996,0.0000,0.0000,0.0000,0.0000
new,stop,stop_110.mp4,41,41,0,0.9907,0.0029,1.751,2.686,7.476,24.647,0.0000,0.0000,0.0000,0.0000
new,stop,stop_111.mp4,42,42,0,0.9599,0.0073,2.298,2.877,6.980,27.675,0.0000,0.0000,0.0000,0.0000
new,stop,stop_112.mp4,55,55,0,0.9707,0.0082,1.595,2.790,6.309,34.389,0.0000,0.0000,0.0000,0.2788
new,stop,stop_113.mp4,31,31,0,0.9910,0.0006,1.783,2.212,5.928,20.196,0.0000,0.0000,0.0000,0.3333
new,stop,stop_114.mp4,46,46,0,0.9945,0.0001,0.872,0.790,2.330,6.698,0.0000,0.0000,0.0000,0.0000
new,stop,stop_115.mp4,57,57,0,0.9711,0.0065,1.073,2.078,2.802,34.647,0.0000,0.0000,0.0000,0.2982
new,stop,stop_116.mp4,30,30,0,0.9863,0.0007,0.506,0.805,1.728,6.597,0.0000,0.0000,0.0000,0.0000
new,stop,stop_118.mp4,29,29,0,0.8840,0.0019,1.415,1.717,3.915,16.513,0.0000,0.0000,0.0000,0.6667
new,stop,stop_119.mp4,44,44,0,0.9967,0.0006,2.138,2.973,8.765,15.391,0.0000,0.0000,0.0000,0.0000
new,stop,stop_12.mp4,107,107,0,0.9965,0.0002,0.709,1.156,2.077,22.928,0.0000,0.0000,0.0000,0.0000
new,stop,stop_120.mp4,52,52,0,0.9970,0.0003,0.570,0.590,1.645,7.490,0.0000,0.0000,0.0000,0.0000
new,stop,stop_121.mp4,31,31,0,0.9984,0.0001,1.042,1.576,3.265,18.479,0.0000,0.0000,0.0000,0.0000
new,stop,stop_122.mp4,37,37,0,0.9518,0.0033,0.912,1.703,3.912,14.603,0.0000,0.0000,0.0000,0.3333
new,stop,stop_123.mp4,31,31,0,0.9859,0.0012,1.528,1.802,5.059,17.799,0.0000,0.0000,0.0000,0.0000
new,stop,stop_124.mp4,12,12,0,0.9880,0.0005,1.376,1.746,5.105,10.889,0.0000,0.0000,0.0000,0.0000
new,stop,stop_125.mp4,33,33,0,0.9947,0.0004,1.951,2.654,6.051,26.555,0.0000,0.0000,0.0000,0.0000
new,stop,stop_126.mp4,30,30,0,0.9938,0.0013,1.453,2.577,6.314,15.525,0.0000,0.0000,0.0000,0.0000
new,stop,stop_127.mp4,30,30,0,0.9964,0.0005,0.870,1.237,3.348,9.829,0.0000,0.0000,0.0000,0.0000
new,stop,stop_128.mp4,31,31,0,0.9776,0.0007,1.236,1.500,3.960,13.894,0.0000,0.0000,0.0000,0.0000
new,stop,stop_13.mp4,129,129,0,0.9897,0.0072,2.746,5.633,9.169,113.539,0.0000,0.5426,0.0000,0.0000
new,stop,stop_130.mp4,38,38,0,0.9898,0.0007,1.707,1.705,5.226,11.478,0.0000,0.0000,0.0000,0.0000
new,stop,stop_131.mp4,26,26,0,0.9982,0.0002,1.425,2.103,4.692,27.031,0.0000,0.0000,0.0000,0.0000
new,stop,stop_132.mp4,53,53,0,0.9973,0.0001,0.707,0.643,1.932,4.877,0.0000,0.0000,0.0000,0.0000
new,stop,stop_133.mp4,32,32,0,0.9931,0.0008,0.985,1.171,3.488,8.381,0.0000,0.0000,0.0000,0.0000
new,stop,stop_134.mp4,30,30,0,0.9362,0.0179,1.135,1.296,3.247,13.251,0.0000,0.0000,0.0000,0.1333
new,stop,stop_135.mp4,39,39,0,0.9867,0.0010,1.297,3.228,3.570,28.328,0.0000,0.0000,0.0000,0.0000
new,stop,stop_136.mp4,70,70,0,0.9967,0.0003,0.547,0.974,1.790,12.591,0.0000,0.0000,0.0000,0.0000
new,stop,stop_137.mp4,29,29,0,0.9736,0.0021,1.548,1.644,4.419,14.673,0.0000,0.0000,0.0000,0.0000
new,stop,stop_138.mp4,35,35,0,0.9589,0.0032,3.367,9.370,12.490,134.398,0.0000,0.0000,0.0000,0.0000
new,stop,stop_139.mp4,40,40,0,0.9905,0.0009,2.350,4.676,6.918,75.754,0.0000,0.0000,0.0000,0.0000
new,stop,stop_14.mp4,169,169,0,0.9402,0.0388,5.045,6.113,15.432,64.402,0.0000,0.0000,0.0000,0.0000
new,stop,stop_140.mp4,35,35,0,0.9785,0.0020,1.352,1.888,5.238,13.632,0.0000,0.0000,0.0000,0.0000
new,stop,stop_141.mp4,33,33,0,0.9826,0.0063,3.531,4.765,12.145,50.819,0.0000,0.0000,0.0000,0.0000
new,stop,stop_142.mp4,37,37,0,0.9458,0.0071,3.153,5.856,14.014,44.809,0.0000,0.0000,0.0000,0.0000
