model,keypoint_idx,keypoint_name,mean_confidence,std_confidence,mean_jitter,p95_jitter,missing_ratio
old,0,Nose,0.9532,0.1530,7.907,26.497,0.0516
old,1,Left_Ear,0.9788,0.0554,8.495,31.904,0.0000
old,2,Right_Ear,0.9794,0.0693,7.703,26.215,0.0032
old,3,Chest,0.9971,0.0280,3.831,13.659,0.0000
old,4,Mid_Back,0.9984,0.0020,4.074,14.077,0.0000
old,5,Hip,0.9981,0.0111,4.370,16.163,0.0000
old,6,LF_Elbow,0.9983,0.0063,4.047,15.300,0.0000
old,7,LF_Paw,0.9878,0.0550,5.369,21.965,0.0023
old,8,RF_Elbow,0.9965,0.0147,4.040,14.893,0.0000
old,9,RF_Paw,0.9811,0.0553,5.186,21.006,0.0009
old,10,LH_Knee,0.9775,0.0989,4.634,17.720,0.0036
old,11,LH_Paw,0.9751,0.0954,7.571,30.721,0.0028
old,12,RH_Knee,0.9694,0.1135,4.453,17.265,0.0063
old,13,RH_Paw,0.9717,0.0955,6.897,28.719,0.0026
old,14,Tail_Root,0.9722,0.1311,4.910,18.152,0.0136
old,15,Tail_Mid,0.9667,0.1290,5.560,21.122,0.0141
old,16,Tail_Tip,0.8637,0.2561,8.571,32.473,0.0970
new,0,Nose,0.9488,0.1656,7.848,27.202,0.0550
new,1,Left_Ear,0.9782,0.0472,8.240,29.573,0.0000
new,2,Right_Ear,0.9812,0.0556,7.680,26.526,0.0027
new,3,Chest,0.9977,0.0201,3.892,13.647,0.0000
new,4,Mid_Back,0.9987,0.0020,4.019,14.682,0.0000
new,5,Hip,0.9981,0.0109,4.478,15.951,0.0000
new,6,LF_Elbow,0.9978,0.0073,4.179,16.333,0.0000
new,7,LF_Paw,0.9830,0.0511,5.366,21.557,0.0007
new,8,RF_Elbow,0.9964,0.0099,4.337,16.012,0.0000
new,9,RF_Paw,0.9790,0.0514,5.357,19.419,0.0002
new,10,LH_Knee,0.9755,0.1093,4.469,17.199,0.0103
new,11,LH_Paw,0.9757,0.0914,7.253,28.812,0.0034
new,12,RH_Knee,0.9611,0.1514,4.362,17.154,0.0256
new,13,RH_Paw,0.9712,0.1065,7.235,28.825,0.0070
new,14,Tail_Root,0.9713,0.1328,4.690,17.262,0.0156
new,15,Tail_Mid,0.9621,0.1442,5.193,19.437,0.0171
new,16,Tail_Tip,0.8785,0.2579,8.194,31.387,0.0919
