model,behavior,video_name,frames,frames_with_cat,frames_without_cat,mean_confidence,std_confidence,mean_jitter_px,std_jitter_px,p95_jitter_px,max_jitter_px,missing_ratio,nose_missing_ratio,paw_missing_ratio,tail_missing_ratio
old,walk,0_Cat_Calico_1920x1080.mp4,400,400,0,0.9875,0.0148,13.197,16.887,36.997,332.383,0.0000,0.0000,0.0000,0.0000
old,walk,0_Cat_Feline_1920x1080.mp4,484,484,0,0.9911,0.0072,4.980,5.987,14.987,99.639,0.0000,0.9814,0.0000,0.0000
old,walk,0_Cat_Ginger_Cat_1920x1080.mp4,218,218,0,0.9785,0.0170,12.608,15.658,36.948,178.861,0.0000,0.1651,0.0000,0.0046
old,walk,0_Cat_Metronome_1920x1080.mp4,375,375,0,0.8996,0.0988,3.871,4.725,11.345,76.422,0.0000,0.5840,0.0820,0.1449
old,walk,0_Cat_Pet_1920x1080.mp4,348,348,0,0.9841,0.0067,4.679,4.471,12.742,53.314,0.0000,0.0000,0.0000,0.0000
new,walk,0_Cat_Calico_1920x1080.mp4,400,400,0,0.9911,0.0128,13.813,17.565,37.939,349.328,0.0000,0.0050,0.0000,0.0000
new,walk,0_Cat_Feline_1920x1080.mp4,484,484,0,0.9880,0.0086,5.374,6.556,16.439,95.174,0.0000,0.9897,0.0000,0.0000
new,walk,0_Cat_Ginger_Cat_1920x1080.mp4,218,218,0,0.9745,0.0286,14.529,20.180,42.179,490.769,0.0000,0.0734,0.0000,0.0000
new,walk,0_Cat_Metronome_1920x1080.mp4,375,375,0,0.9000,0.0898,4.381,5.265,13.310,74.332,0.0000,0.5867,0.0847,0.0267
new,walk,0_Cat_Pet_1920x1080.mp4,348,348,0,0.9871,0.0052,5.047,4.725,13.649,48.453,0.0000,0.0000,0.0000,0.0000
