model,behavior,video_name,frames,frames_with_cat,frames_without_cat,mean_confidence,std_confidence,mean_jitter_px,std_jitter_px,p95_jitter_px,max_jitter_px,missing_ratio,nose_missing_ratio,paw_missing_ratio,tail_missing_ratio
new,lick,7月3日(4).mp4,147,147,0,0.9917,0.0023,2.081,2.916,7.271,30.999,0.0000,0.0000,0.0000,0.0000
new,lick,7月3日.mp4,139,139,0,0.9875,0.0034,4.597,7.867,16.614,88.837,0.0000,0.0000,0.0000,0.0000
new,scratch,7月3日 (2)(1).mp4,155,155,0,0.9657,0.0244,6.261,9.800,21.624,187.997,0.0000,0.0000,0.0000,0.2022
new,scratch,7月3日 (2)(2).mp4,109,109,0,0.9879,0.0047,8.092,12.395,31.093,127.663,0.0000,0.0000,0.0000,0.0000
new,scratch,7月3日 (2)(3).mp4,154,154,0,0.9969,0.0011,5.951,9.110,22.763,145.044,0.0000,0.0000,0.0000,0.0000
new,scratch,7月3日 (2)(4).mp4,142,142,0,0.9655,0.0154,5.145,11.826,20.237,230.342,0.0000,0.0000,0.0000,0.0000
new,scratch,7月3日 (2).mp4,177,177,0,0.9938,0.0023,5.282,8.808,17.725,161.306,0.0000,0.0000,0.0000,0.0000
new,shake,7月7日 (5)(1).mp4,105,105,0,0.9962,0.0035,4.387,9.778,19.095,106.628,0.0000,0.0000,0.0000,0.0000
new,shake,7月7日 (5)(2).mp4,99,99,0,0.9972,0.0033,6.470,16.183,28.800,197.225,0.0000,0.0000,0.0000,0.0000
new,shake,7月7日 (5)(3).mp4,102,102,0,0.9693,0.0192,6.013,11.613,23.586,146.928,0.0000,0.0000,0.0000,0.3333
new,shake,7月7日 (5)(4).mp4,110,110,0,0.9966,0.0035,5.007,12.949,20.063,177.843,0.0000,0.0000,0.0000,0.0000
new,shake,7月7日 (5)(5).mp4,108,108,0,0.9950,0.0063,3.840,6.883,15.208,111.466,0.0000,0.0000,0.0000,0.0000
new,shake,7月7日 (5).mp4,116,116,0,0.9967,0.0035,4.805,12.642,18.424,177.843,0.0000,0.0000,0.0000,0.0000
new,stop,stop_1.mp4,118,118,0,0.9991,0.0000,0.611,1.110,2.218,13.576,0.0000,0.0000,0.0000,0.0000
new,stop,stop_19.mp4,54,54,0,0.9939,0.0008,2.425,2.655,6.796,32.172,0.0000,0.0000,0.0000,0.0000
new,stop,stop_2.mp4,397,397,0,0.9877,0.0090,5.179,10.796,18.475,249.767,0.0000,0.4710,0.0000,0.0327
new,stop,stop_3.mp4,248,248,0,0.9672,0.0096,3.315,5.253,14.542,52.775,0.0000,0.0000,0.0000,0.0000
