model,keypoint_idx,keypoint_name,mean_confidence,std_confidence,mean_jitter,p95_jitter,missing_ratio
old,0,Nose,0.8917,0.2571,8.266,29.363,0.0461
old,1,Left_Ear,0.9706,0.0608,9.570,33.325,0.0013
old,2,Right_Ear,0.9499,0.0974,8.748,32.995,0.0033
old,3,Chest,0.9957,0.0274,5.395,19.872,0.0004
old,4,Mid_Back,0.9994,0.0009,4.787,18.385,0.0000
old,5,Hip,0.9999,0.0006,5.450,21.457,0.0000
old,6,LF_Elbow,0.9891,0.0298,6.313,23.673,0.0000
old,7,LF_Paw,0.9789,0.0505,9.931,40.017,0.0008
old,8,RF_Elbow,0.9768,0.1008,5.700,21.938,0.0081
old,9,RF_Paw,0.9678,0.0791,8.807,37.565,0.0006
old,10,LH_Knee,0.9960,0.0095,5.534,20.454,0.0000
old,11,LH_Paw,0.9773,0.0605,9.829,39.557,0.0000
old,12,RH_Knee,0.9918,0.0265,5.842,22.616,0.0000
old,13,RH_Paw,0.9883,0.0263,9.433,38.241,0.0000
old,14,Tail_Root,0.9924,0.0270,6.373,25.033,0.0000
old,15,Tail_Mid,0.9634,0.0959,8.380,31.890,0.0003
old,16,Tail_Tip,0.8138,0.2683,12.406,47.037,0.1005
new,0,Nose,0.8990,0.2528,7.382,25.231,0.0302
new,1,Left_Ear,0.9672,0.0679,8.295,30.195,0.0015
new,2,Right_Ear,0.9705,0.0712,7.499,26.969,0.0035
new,3,Chest,0.9963,0.0255,4.052,14.159,0.0000
new,4,Mid_Back,0.9987,0.0019,4.235,15.466,0.0000
new,5,Hip,0.9979,0.0138,4.582,16.492,0.0000
new,6,LF_Elbow,0.9972,0.0145,4.819,18.561,0.0000
new,7,LF_Paw,0.9836,0.0765,6.861,27.004,0.0070
new,8,RF_Elbow,0.9969,0.0160,4.646,17.235,0.0000
new,9,RF_Paw,0.9722,0.0800,6.562,28.446,0.0051
new,10,LH_Knee,0.9768,0.1164,4.571,16.987,0.0217
new,11,LH_Paw,0.9706,0.1313,8.050,31.900,0.0306
new,12,RH_Knee,0.9691,0.1398,4.563,16.579,0.0314
new,13,RH_Paw,0.9685,0.1328,7.368,29.778,0.0316
new,14,Tail_Root,0.9842,0.0834,4.670,16.731,0.0072
new,15,Tail_Mid,0.9713,0.1064,5.938,23.219,0.0141
new,16,Tail_Tip,0.8613,0.2488,9.028,35.894,0.0981
